,0,8,16,24,32,40,48,56,64,72,80,88,96
0,0.0,-0.1466620235931515,0.0,0.1499651188750448,-0.4160255332275966,-0.281611163289682,0.3438745812440089,0.0,0.0,0.0,0.0,0.0,0.5519693859720434
1,-0.59974248639557,0.742649767650235,-1.6627175674646535,-1.5618626735456047,0.1005848562479485,-1.438336710641309,-0.860281986798995,-2.4781931027102644,-6.093586108632238,-0.9185613466362385,3.387294901757741,-2.375253698106277,-1.4570229709920568
2,-0.6536194042239032,1.2558471762344396,1.948653841287907,-0.1797615063295836,-0.1068490076272468,3.06416692107949,2.5792001660022947,-4.248443627024543,0.062869026103371,-0.7244363445132649,-0.3164355174396007,1.104971009421817,-1.2242005188097238
3,-0.2801829127906359,0.4088628099540301,-0.6303342927486,-0.954260027247514,-0.8272258337813128,0.3925541930010041,0.0654794684763828,-3.218800312231068,-4.117229854361156,3.248181876440583,-2.217283201488641,0.0526878532503474,-4.3298974120901335
4,-0.6205431029061259,1.791553327132732,0.7514302438024316,-1.1020368380350618,-2.2690445716831533,0.9672104407088682,-1.0153237642223445,0.1422476241691868,-1.6127024609187686,-1.7493733974054635,1.9216668937548744,2.7152577626877417,2.6651937807682486
5,-0.395105180186249,0.8137411882521519,-1.821729330167997,-1.3592442489464247,-1.982300362400324,0.7914447221794347,-2.2044736825247355,-1.8416440689435376,0.7928612413183487,2.7649597136918374,1.70878807206023,-1.228059496365674,1.4186668276019105
6,-2.7673300261700007,1.83738024628461,-0.8171446699596459,0.2188450730818942,-1.1049963531728224,-0.118388290075444,3.0845085936429086,0.073058167785291,3.868769850598568,2.5618754255162344,-6.110593663407983,5.198814322128115,-2.503185125179627
7,-2.9813891553980625,-0.1825673583362856,-0.6764036777306046,0.073773409443163,-3.312211495875588,-0.3294628995611788,-0.1476492516240313,-0.0415410538748091,1.4179753847286776,-7.463340236274021,1.3650577103907864,0.0809233124119828,-1.5977824865826307
8,0.9159960085333836,-5.355410748020347,-0.4484637656929919,4.303175437408427,3.2526693706062417,-1.3270991865290398,2.4932530188579136,-1.855323087735116,-3.395612448819989,1.4363473143549896,-2.922863741724939,-1.6707451582993116,2.1803134203496626
9,0.0136137929440849,-4.845267109273436,-0.9195619442045028,2.6429570644367004,-0.2110782146008603,-0.1637449343037929,-2.5510977291448995,3.9704231134159897,-2.335616484540936,1.8581359318330608,4.798940356024644,-1.336114254153756,5.227016399235609
10,0.0146594944376658,2.6873603854204617,1.566530933988318,-1.003395257977715,14.816032877928976,2.3816150666228992,1.915774255729844,1.1368024509619232,2.3780206697513933,2.642635899695378,0.393688907193777,2.854986236236414,-4.089192892806807
11,0.8406518928126729,2.549415100647224,2.9318182587299333,-4.552212911147052,-0.7094249451073011,-0.2721192908845893,-0.4616945515554249,1.907815025734891,-2.2207177888750635,-1.5621499309212084,-0.379047127874756,1.7683638806874882,-0.3701743253766523
12,3.572857930034957,2.335748663751815,-0.4425779083786665,-0.8783820641494344,-3.645373359099935,-3.314679010699038,-1.67964407302307,0.1503610652553106,1.1760980247882031,3.521058526351851,3.5178437125452007,-4.374464553738406,1.171545187670091
13,2.843835344665493,0.1805100640122958,0.768867265175075,-1.6908352405483384,-3.139027992074517,-1.1682544016389187,-3.059041328684728,2.902169443884304,3.744954581488173,-1.8166400785779189,-2.9478141151421795,-2.2488730964199988,-2.9446180876630734
14,0.190309336153291,0.9413960753703634,2.044221054936856,-2.21993503689653,-12.129250751130868,-1.5831348816722368,3.0801901663311924,0.0778585333968635,5.078851560348141,-1.278029742458216,-1.5136457643560275,2.120176435059236,-6.100437875925152
15,-0.323163211103278,-1.214020793179543,1.2951834768055193,-2.0130699952661644,-1.5074544916387822,-0.0897660544097362,-1.1333634737189584,-1.7797727217452035,2.208631547852306,-4.524098817396308,-0.092534049319326,-3.277323936064775,3.4463587913047746
16,0.3426974399106655,-0.6958522655460087,-0.7834337596422074,3.4792596674911067,2.559166471827041,3.4752015688752778,1.099247240951314,-1.5526309555349511,-5.732574299912088,-2.442584278401995,-0.6372863947968455,1.1013037943783246,3.6027678271154997
17,0.3361448943557548,-0.0913392470487508,-3.004703727411851,0.5194979551347672,0.7283582015665075,-1.725165386238544,1.7108139815690606,0.3555448417522058,-7.216206119894693,-1.1952278849166331,-1.576316311447016,-0.2090314337165182,0.16987962651242583
18,-1.592583357909021,0.6938043409742392,-2.100186960984047,1.2418926575133469,9.568346239985232,1.882626353158514,5.461463708292868,-1.785909725209862,-1.9145076281926376,-2.990154327313263,2.0129913478850625,-3.0288227878114213,2.748191807795706
19,-1.5438881214187037,2.8779316116328744,-0.9594516214104374,-0.6575400514288532,15.57281852549258,-0.5316374661618397,-2.7427565928486786,-1.401954080716635,-1.9760871364018868,13.294396063676883,3.3459300042984665,0.7581812859879165,2.2810795075993298
